Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
1948,London,Gymnastics,Artistic G.,"BARANYAI, Laszlo",Hungary,Men,Team Competition,Bronze
1948,London,Gymnastics,Artistic G.,"FEKETE, Jozsef",Hungary,Men,Team Competition,Bronze
1948,London,Gymnastics,Artistic G.,"MOGYOROSI, Gyözö",Hungary,Men,Team Competition,Bronze
1948,London,Gymnastics,Artistic G.,"MOGYOROSI-KLENCS, Janos",Hungary,Men,Team Competition,Bronze
1948,London,Gymnastics,Artistic G.,"PATAKI, Ferenc",Hungary,Men,Team Competition,Bronze
1948,London,Gymnastics,Artistic G.,"SANTHA, Lajos",Hungary,Men,Team Competition,Bronze
1948,London,Gymnastics,Artistic G.,"TOTH, Lajos",Hungary,Men,Team Competition,Bronze
1948,London,Gymnastics,Artistic G.,"VARKOI, Ferenc",Hungary,Men,Team Competition,Bronze
1948,London,Gymnastics,Artistic G.,"FEHER, Anna",Hungary,Women,Team Competition,Silver
1948,London,Gymnastics,Artistic G.,"GULYAS-KÖTELES, Erzsebet",Hungary,Women,Team Competition,Silver
1948,London,Gymnastics,Artistic G.,"KARSICS-DARUHAZI, Iren",Hungary,Women,Team Competition,Silver
1948,London,Gymnastics,Artistic G.,"KÖVI-ZALAI, Maria",Hungary,Women,Team Competition,Silver
1948,London,Gymnastics,Artistic G.,"NAGY-SANDOR, Margit",Hungary,Women,Team Competition,Silver
1948,London,Gymnastics,Artistic G.,"SARKANY-BALASZ, Erzebet",Hungary,Women,Team Competition,Silver
1948,London,Gymnastics,Artistic G.,"TASS LEMHENYI, Olga",Hungary,Women,Team Competition,Silver
1948,London,Gymnastics,Artistic G.,"VASARHELYI (WECKINGER), Edit",Hungary,Women,Team Competition,Silver
1948,London,Gymnastics,Artistic G.,"MOGYOROSI-KLENCS, Janos",Hungary,Men,Vault,Bronze
1948,London,Gymnastics,Artistic G.,"PATAKI, Ferenc",Hungary,Men,Vault,Bronze
1948,London,Rowing,Rowing,"SZENDEY, Antal",Hungary,Men,Pair-Oared Shell With Coxswain (2+),Bronze
1948,London,Rowing,Rowing,"ZIMONYI, Robert",Hungary,Men,Pair-Oared Shell With Coxswain (2+),Bronze
1948,London,Rowing,Rowing,"ZSITNIK SR., Bela",Hungary,Men,Pair-Oared Shell With Coxswain (2+),Bronze
1948,London,Shooting,Shooting,"TAKACS, Karoly",Hungary,Men,25M Rapid Fire Pistol (60 Shots),Gold
1948,London,Wrestling,Wrestling Free.,"BOBIS, Gyula",Hungary,Men,+ 87KG (Heavyweight),Gold
1948,London,Wrestling,Wrestling Gre-R,"TOTH, Ferenc",Hungary,Men,57 - 61KG (Featherweight),Bronze
1948,London,Wrestling,Wrestling Gre-R,"FERENCZ, Karoly",Hungary,Men,61 - 67KG (Lightweight),Bronze
1948,London,Wrestling,Wrestling Gre-R,"SZILVASI, Miklos",Hungary,Men,67 - 73KG (Welterweight),Silver
1948,London,Hockey,Hockey,"AHKTAR, Hussain",India,Men,Hockey,Gold
1948,London,Hockey,Hockey,"CLAUDIUS, Leslie Walter",India,Men,Hockey,Gold
1948,London,Hockey,Hockey,"DATT, Keshava",India,Men,Hockey,Gold
1948,London,Hockey,Hockey,"D'SOUZA, Walter",India,Men,Hockey,Gold
1948,London,Hockey,Hockey,"FERNANDES, Lawrence",India,Men,Hockey,Gold
1948,London,Hockey,Hockey,"FRANCIS, Ranganandhan",India,Men,Hockey,Gold
1948,London,Hockey,Hockey,"GLACKEN, Gerald",India,Men,Hockey,Gold
1948,London,Hockey,Hockey,"JANSEN, Patrick",India,Men,Hockey,Gold
1948,London,Hockey,Hockey,"KUMAR, Amir Chand",India,Men,Hockey,Gold
1948,London,Hockey,Hockey,"LAL, Kishan",India,Men,Hockey,Gold
1948,London,Hockey,Hockey,"LATIF, Ur Rehman",India,Men,Hockey,Gold
1948,London,Hockey,Hockey,"PINTO, Leo",India,Men,Hockey,Gold
1948,London,Hockey,Hockey,"RAJPUT, Jaswant",India,Men,Hockey,Gold
1948,London,Hockey,Hockey,"RODRIGUES, Reginald",India,Men,Hockey,Gold
1948,London,Hockey,Hockey,"SINGH DOSANJH, Balbir",India,Men,Hockey,Gold
1948,London,Hockey,Hockey,"SINGH GENTLE, Randhir",India,Men,Hockey,Gold
1948,London,Hockey,Hockey,"SINGH, Grahanandan Nandy",India,Men,Hockey,Gold
1948,London,Hockey,Hockey,"SINGH, Kunwar Digvijai",India,Men,Hockey,Gold
1948,London,Hockey,Hockey,"SINGH, Trilochan",India,Men,Hockey,Gold
1948,London,Hockey,Hockey,"VAZ, Max",India,Men,Hockey,Gold
1948,London,Weightlifting,Weightlifting,"SALMASSI, Jafar Mohammad",Iran,Men,"56 - 60KG, Total (Featherweight)",Bronze
1948,London,Aquatics,Water polo,"ARENA, Ermenegildo",Italy,Men,Water Polo,Gold
1948,London,Aquatics,Water polo,"BULGARELLI, Emilio",Italy,Men,Water Polo,Gold
1948,London,Aquatics,Water polo,"BUONOCORE, Pasquale",Italy,Men,Water Polo,Gold
1948,London,Aquatics,Water polo,"GHIRA, Aldo",Italy,Men,Water Polo,Gold
1948,London,Aquatics,Water polo,"MAIONI, Mario",Italy,Men,Water Polo,Gold
1948,London,Aquatics,Water polo,"OGNIO, Geminio",Italy,Men,Water Polo,Gold
1948,London,Aquatics,Water polo,"PANDOLFINI, Gianfranco",Italy,Men,Water Polo,Gold
1948,London,Aquatics,Water polo,"PANDOLFINI, Tullio",Italy,Men,Water Polo,Gold
1948,London,Aquatics,Water polo,"RUBINI, Cesare",Italy,Men,Water Polo,Gold
1948,London,Athletics,Athletics,"MONTI, Carlo",Italy,Men,4X100M Relay,Bronze
1948,London,Athletics,Athletics,"PERRUCCONI, Enrico",Italy,Men,4X100M Relay,Bronze
1948,London,Athletics,Athletics,"SIDDI, Antonio",Italy,Men,4X100M Relay,Bronze
1948,London,Athletics,Athletics,"TITO, Michele",Italy,Men,4X100M Relay,Bronze
1948,London,Athletics,Athletics,"CONSOLINI, Adolfo",Italy,Men,Discus Throw,Gold
1948,London,Athletics,Athletics,"TOSI, Giuseppe",Italy,Men,Discus Throw,Silver
1948,London,Athletics,Athletics,"CORDIALE-GENTILE, Edera",Italy,Women,Discus Throw,Silver
1948,London,Athletics,Athletics,"PICCININI, Amelia",Italy,Women,Shot Put,Silver
1948,London,Boxing,Boxing,"BANDINELLI, Spartaco",Italy,Men,- 51KG (Flyweight),Silver
1948,London,Boxing,Boxing,"ZUDDAS, Gianbattista",Italy,Men,51 - 54KG (Bantamweight),Silver
1948,London,Boxing,Boxing,"FORMENTI, Ernesto",Italy,Men,54 - 58KG (Featherweight),Gold
1948,London,Boxing,Boxing,"D'OTTAVIO, Alessandro",Italy,Men,62 - 67KG (Welterweight),Bronze
1948,London,Boxing,Boxing,"FONTANA, Ivano",Italy,Men,67 - 73KG (Middleweight),Bronze
1948,London,Cycling,Cycling Track,"PERONA, Renato",Italy,Men,2000M Tandem,Gold
1948,London,Cycling,Cycling Track,"TERRUZZI, Ferdinando",Italy,Men,2000M Tandem,Gold
1948,London,Cycling,Cycling Track,"GHELLA, Mario",Italy,Men,Sprint Indivual,Gold
1948,London,Cycling,Cycling Track,"BENFENATI, Arnaldo",Italy,Men,Team Pursuit (4000M),Silver
1948,London,Cycling,Cycling Track,"BERNARDI, Guido",Italy,Men,Team Pursuit (4000M),Silver
1948,London,Cycling,Cycling Track,"CITTERIO, Anselmo",Italy,Men,Team Pursuit (4000M),Silver
1948,London,Cycling,Cycling Track,"PUCCI, Rino",Italy,Men,Team Pursuit (4000M),Silver
1948,London,Fencing,Fencing,"MANGIAROTTI, Edoardo",Italy,Men,Épée Individual,Bronze
1948,London,Fencing,Fencing,"CANTONE, Luigi",Italy,Men,Épée Individual,Gold
1948,London,Fencing,Fencing,"AGOSTONI, Carlo",Italy,Men,Épée Team,Silver
1948,London,Fencing,Fencing,"CANTONE, Luigi",Italy,Men,Épée Team,Silver
1948,London,Fencing,Fencing,"MANDRUZZATO, Marc Antonio",Italy,Men,Épée Team,Silver
1948,London,Fencing,Fencing,"MANGIAROTTI, Dario",Italy,Men,Épée Team,Silver
1948,London,Fencing,Fencing,"MANGIAROTTI, Edoardo",Italy,Men,Épée Team,Silver
1948,London,Fencing,Fencing,"MARINI, Fiorenzo",Italy,Men,Épée Team,Silver
1948,London,Fencing,Fencing,"DI ROSA, Manlio",Italy,Men,Foil Team,Silver
1948,London,Fencing,Fencing,"MANGIAROTTI, Edoardo",Italy,Men,Foil Team,Silver
1948,London,Fencing,Fencing,"NOSTINI, Giuliano",Italy,Men,Foil Team,Silver
1948,London,Fencing,Fencing,"NOSTINI, Renzo",Italy,Men,Foil Team,Silver
1948,London,Fencing,Fencing,"PELLINI, Giorgio",Italy,Men,Foil Team,Silver
1948,London,Fencing,Fencing,"RAGNO, Saverio",Italy,Men,Foil Team,Silver
1948,London,Fencing,Fencing,"PINTON, Vincenzo",Italy,Men,Sabre Individual,Silver
1948,London,Fencing,Fencing,"DARE, Gastone",Italy,Men,Sabre Team,Silver
1948,London,Fencing,Fencing,"MONTANO, Aldo",Italy,Men,Sabre Team,Silver
1948,London,Fencing,Fencing,"NOSTINI, Renzo",Italy,Men,Sabre Team,Silver
1948,London,Fencing,Fencing,"PINTON, Vincenzo",Italy,Men,Sabre Team,Silver
1948,London,Fencing,Fencing,"RACCA, Mauro",Italy,Men,Sabre Team,Silver
1948,London,Fencing,Fencing,"TURCATO, Carlo",Italy,Men,Sabre Team,Silver
1948,London,Rowing,Rowing,"BONI, Bruno",Italy,Men,Coxless Pair (2-),Bronze
1948,London,Rowing,Rowing,"FANETTI, Felice",Italy,Men,Coxless Pair (2-),Bronze
1948,London,Rowing,Rowing,"FAGGI, Francesco",Italy,Men,Four Without Coxswain (4-),Gold
1948,London,Rowing,Rowing,"INVERNIZZI, Giovanni",Italy,Men,Four Without Coxswain (4-),Gold
1948,London,Rowing,Rowing,"MOIOLI, Giuseppe",Italy,Men,Four Without Coxswain (4-),Gold
1948,London,Rowing,Rowing,"MORILLE, Elio",Italy,Men,Four Without Coxswain (4-),Gold
1948,London,Rowing,Rowing,"RADI, Alberto",Italy,Men,Pair-Oared Shell With Coxswain (2+),Silver
1948,London,Rowing,Rowing,"STEFFE, Giovanni",Italy,Men,Pair-Oared Shell With Coxswain (2+),Silver
1948,London,Rowing,Rowing,"TARLAO, Aldo",Italy,Men,Pair-Oared Shell With Coxswain (2+),Silver
1948,London,Rowing,Rowing,"CATASTA, Romolo",Italy,Men,Single Sculls (1X),Bronze
1948,London,Wrestling,Wrestling Gre-R,"LOMBARDI, Pietro",Italy,Men,- 52KG (Flyweight),Gold
1948,London,Wrestling,Wrestling Gre-R,"FANTONI, Guido",Italy,Men,+ 87KG (Super Heavyweight),Bronze
1948,London,Wrestling,Wrestling Gre-R,"GALLEGATI, Ercole",Italy,Men,73 - 79KG (Middleweight),Bronze
1948,London,Athletics,Athletics,"WINT, Arthur",Jamaica,Men,400M,Gold
1948,London,Athletics,Athletics,"MCKENLEY, Herbert",Jamaica,Men,400M,Silver
1948,London,Athletics,Athletics,"WINT, Arthur",Jamaica,Men,800M,Silver
1948,London,Aquatics,Diving,"CAPILLA PEREZ, Joaquin",Mexico,Men,10M Platform,Bronze
1948,London,Equestrian,Eventing,"CAMPERO, Raul",Mexico,Men,Team,Bronze
1948,London,Equestrian,Eventing,"MARILES CORTES, Humberto",Mexico,Men,Team,Bronze
1948,London,Equestrian,Eventing,"SOLANO CHAGOYA, Joaquin",Mexico,Men,Team,Bronze
1948,London,Equestrian,Jumping,"MARILES CORTES, Humberto",Mexico,Men,Individual,Gold
1948,London,Equestrian,Jumping,"URIZA CASTRO, Ruben",Mexico,Men,Individual,Silver
1948,London,Equestrian,Jumping,"MARILES CORTES, Humberto",Mexico,Men,Team,Gold
1948,London,Equestrian,Jumping,"URIZA CASTRO, Ruben",Mexico,Men,Team,Gold
1948,London,Equestrian,Jumping,"VALDEZ RAMOS, Alberto",Mexico,Men,Team,Gold
1948,London,Aquatics,Swimming,"LINSSEN-VAESSEN, Marie-Louise Jean",Netherlands,Women,100M Freestyle,Bronze
1948,London,Aquatics,Swimming,"VAN VLIET, Petronella (Nel)",Netherlands,Women,200M Breaststroke,Gold
1948,London,Aquatics,Swimming,"HEIJTING-SCHUHMACHER, Irma",Netherlands,Women,4X100M Freestyle Relay,Bronze
1948,London,Aquatics,Swimming,"LINSSEN-VAESSEN, Marie-Louise Jean",Netherlands,Women,4X100M Freestyle Relay,Bronze
1948,London,Aquatics,Swimming,"MARSMAN, Margot",Netherlands,Women,4X100M Freestyle Relay,Bronze
1948,London,Aquatics,Swimming,"TERMEULEN, Johanna Maria",Netherlands,Women,4X100M Freestyle Relay,Bronze
1948,London,Aquatics,Water polo,"BRAASEM, Cornelis",Netherlands,Men,Water Polo,Bronze
1948,London,Aquatics,Water polo,"KEETELAAR, Hendrikus Zacharias",Netherlands,Men,Water Polo,Bronze
1948,London,Aquatics,Water polo,"KOREVAAR, Cornelis (Nijs)",Netherlands,Men,Water Polo,Bronze
1948,London,Aquatics,Water polo,"ROHNER, Johannes Jacobus",Netherlands,Men,Water Polo,Bronze
1948,London,Aquatics,Water polo,"RUIMSCHOTEL, Albert Frits",Netherlands,Men,Water Polo,Bronze
1948,London,Aquatics,Water polo,"SALOMONS, Pieter Johannes Alexander",Netherlands,Men,Water Polo,Bronze
1948,London,Aquatics,Water polo,"SMOL, Frits",Netherlands,Men,Water Polo,Bronze
1948,London,Aquatics,Water polo,"STAM, Hans",Netherlands,Men,Water Polo,Bronze
1948,London,Aquatics,Water polo,"VAN FEGGELEN, Rudolh Fredrik Otto",Netherlands,Men,Water Polo,Bronze
1948,London,Athletics,Athletics,"BLANKERS-KOEN, Fanny",Netherlands,Women,100M,Gold
1948,London,Athletics,Athletics,"SLIJKHUIS, Willem",Netherlands,Men,1500M,Bronze
1948,London,Athletics,Athletics,"BLANKERS-KOEN, Fanny",Netherlands,Women,200M,Gold
1948,London,Athletics,Athletics,"BLANKERS-KOEN, Fanny",Netherlands,Women,4X100M Relay,Gold
1948,London,Athletics,Athletics,"STAD-DE JONG, Xenia",Netherlands,Women,4X100M Relay,Gold
1948,London,Athletics,Athletics,"VAN DER KADE-KOUDIJS, Gerda Johanna Marie",Netherlands,Women,4X100M Relay,Gold
1948,London,Athletics,Athletics,"WITZIERS-TIMMER, Jeannette Josephina Maria",Netherlands,Women,4X100M Relay,Gold
1948,London,Athletics,Athletics,"SLIJKHUIS, Willem",Netherlands,Men,5000M,Bronze
1948,London,Athletics,Athletics,"BLANKERS-KOEN, Fanny",Netherlands,Women,80M Hurdles,Gold
1948,London,Canoe / Kayak,Canoe / Kayak F,"VAN DER ANKER-DOEDENS, Alida Geertruida",Netherlands,Women,K-1 500M (Kayak Single),Silver
1948,London,Cycling,Cycling Road,"VOORTING, Gerardus Petrus",Netherlands,Men,Individual Road Race,Silver
1948,London,Hockey,Hockey,"BOERSTRA, Andries Cornelis Dirk",Netherlands,Men,Hockey,Bronze
1948,London,Hockey,Hockey,"BOUWMAN, Hendricus Nicolaas",Netherlands,Men,Hockey,Bronze
1948,London,Hockey,Hockey,"BROMBERG, Pieter Marie Johan",Netherlands,Men,Hockey,Bronze
1948,London,Hockey,Hockey,"DERCKX, Henri Jean Joseph",Netherlands,Men,Hockey,Bronze
1948,London,Hockey,Hockey,"DRIJVER, Johan Frederik",Netherlands,Men,Hockey,Bronze
1948,London,Hockey,Hockey,"ESSER, Rius Theo",Netherlands,Men,Hockey,Bronze
1948,London,Hockey,Hockey,"KRUIZE, Jan Hendrik",Netherlands,Men,Hockey,Bronze
1948,London,Hockey,Hockey,"LANGHOUT, Jenne",Netherlands,Men,Hockey,Bronze
1948,London,Hockey,Hockey,"LOGGERE, Hermanus Pieter",Netherlands,Men,Hockey,Bronze
1948,London,Hockey,Hockey,"RICHTER, Antonius Maria",Netherlands,Men,Hockey,Bronze
1948,London,Hockey,Hockey,"TIEL, Edouard Herbert",Netherlands,Men,Hockey,Bronze
1948,London,Hockey,Hockey,"VAN HEEL, Willem",Netherlands,Men,Hockey,Bronze
1948,London,Sailing,Sailing,"DE JONG, Jacobus Hermanus Hendrik",Netherlands,Men,Firefly Class,Bronze
1948,London,Sailing,Sailing,"MAAS, Adriaan Lambertus Joseph",Netherlands,Men,Two-Person Keelboat Open (Star),Bronze
1948,London,Sailing,Sailing,"STUTTERHEIM, Edward",Netherlands,Men,Two-Person Keelboat Open (Star),Bronze
1948,London,Weightlifting,Weightlifting,"CHARITE, Abraham",Netherlands,Men,"+ 82.5KG, Total (Heavyweight)",Bronze
1948,London,Athletics,Athletics,"PAULSON, Bjorn Andreas",Norway,Men,High Jump,Silver
1948,London,Canoe / Kayak,Canoe / Kayak F,"SKABO, Eivind",Norway,Men,K-1 10000M,Bronze
1948,London,Canoe / Kayak,Canoe / Kayak F,"MATHISEN, Ivar",Norway,Men,K-2 10000M,Silver
1948,London,Canoe / Kayak,Canoe / Kayak F,"OSTBYE, Knut",Norway,Men,K-2 10000M,Silver
1948,London,Rowing,Rowing,"GRAN OLSEN/GRANGARD, Halfdan",Norway,Men,Eight With Coxswain (8+),Bronze
1948,London,Rowing,Rowing,"HANSEN, Hans Egil",Norway,Men,Eight With Coxswain (8+),Bronze
1948,London,Rowing,Rowing,"KRAAKENES, Harald",Norway,Men,Eight With Coxswain (8+),Bronze
1948,London,Rowing,Rowing,"KRAAKENES, Thorstein",Norway,Men,Eight With Coxswain (8+),Bronze
1948,London,Rowing,Rowing,"LEPSOË, Kristoffer",Norway,Men,Eight With Coxswain (8+),Bronze
1948,London,Rowing,Rowing,"MONSSEN, Carl Henrik",Norway,Men,Eight With Coxswain (8+),Bronze
1948,London,Rowing,Rowing,"MONSSEN, Sigurd",Norway,Men,Eight With Coxswain (8+),Bronze
1948,London,Rowing,Rowing,"NAESS, Leif",Norway,Men,Eight With Coxswain (8+),Bronze
1948,London,Rowing,Rowing,"PEDERSEN, Thor",Norway,Men,Eight With Coxswain (8+),Bronze
1948,London,Sailing,Sailing,"BARFOD, Haakon",Norway,Men,Dragon,Gold
1948,London,Sailing,Sailing,"LIE, Sigve",Norway,Men,Dragon,Gold
1948,London,Sailing,Sailing,"THORVALDSEN, Thor",Norway,Men,Dragon,Gold
1948,London,Shooting,Shooting,"RÖGEBERG, Willy",Norway,Men,300M Free Rifle 3 Positions (3X40 Shots),Bronze
1948,London,Wrestling,Wrestling Gre-R,"ERIKSEN, Aage Ingvar",Norway,Men,61 - 67KG (Lightweight),Silver
1948,London,Athletics,Athletics,"LABEACH, Lloyd",Panama,Men,100M,Bronze
1948,London,Athletics,Athletics,"LABEACH, Lloyd",Panama,Men,200M,Bronze
1948,London,Shooting,Shooting,"VASQUEZ CAM, Edwin",Peru,Men,50M Pistol (60 Shots),Gold
1948,London,Boxing,Boxing,"ANTKIEWICZ, Aleksy",Poland,Men,54 - 58KG (Featherweight),Bronze
1948,London,Equestrian,Dressage,"PAES, Fernando Silva",Portugal,Men,Team,Bronze
1948,London,Equestrian,Dressage,"SILVA, Luiz",Portugal,Men,Team,Bronze
1948,London,Equestrian,Dressage,"VALADAS, Francisco",Portugal,Men,Team,Bronze
1948,London,Sailing,Sailing,"BELLO, Duarte M.D'Almeida",Portugal,Men,Swallow (Golondrina),Silver
1948,London,Sailing,Sailing,"BELLO, Fernando Pinto Coelho",Portugal,Men,Swallow (Golondrina),Silver
1948,London,Boxing,Boxing,"VENEGAS, Juan E.",Puerto Rico,Men,51 - 54KG (Bantamweight),Bronze
1948,London,Athletics,Athletics,"GUBIJAN, Ivan",Serbia,Men,Hammer Throw,Silver
1948,London,Football,Football,"ATANASKOVIC, Aleksandar",Serbia,Men,Football,Silver
1948,London,Football,Football,"BOBEK, Stjepan",Serbia,Men,Football,Silver
1948,London,Football,Football,"BROZOVIC, Miroslav",Serbia,Men,Football,Silver
1948,London,Football,Football,"CAJKOVSKI, Zeljko",Serbia,Men,Football,Silver
1948,London,Football,Football,"CAJKOVSKI, Zlatko",Serbia,Men,Football,Silver
1948,London,Football,Football,"CIMERMANCIC, Zvonko",Serbia,Men,Football,Silver
1948,London,Football,Football,"JOVANOVIC, Miodrag",Serbia,Men,Football,Silver
1948,London,Football,Football,"LOVRIC, Ljubomir",Serbia,Men,Football,Silver
1948,London,Football,Football,"MIHAJLOVIC, Prvoslav",Serbia,Men,Football,Silver
1948,London,Football,Football,"MITIC, Rajko",Serbia,Men,Football,Silver
1948,London,Football,Football,"SOSTARIC, Franjo",Serbia,Men,Football,Silver
1948,London,Football,Football,"STANKOVIC, Branislav",Serbia,Men,Football,Silver
1948,London,Football,Football,"TOMASEVIC, Kosta",Serbia,Men,Football,Silver
1948,London,Football,Football,"VUKAS, Bernard",Serbia,Men,Football,Silver
1948,London,Football,Football,"WÖLFL, Franjo",Serbia,Men,Football,Silver
1948,London,Boxing,Boxing,"ARTHUR, John",South Africa,Men,+ 80KG (Heavyweight),Bronze
1948,London,Boxing,Boxing,"SHEPHERD, Dennis",South Africa,Men,54 - 58KG (Featherweight),Silver
1948,London,Boxing,Boxing,"DREYER, Gerald",South Africa,Men,58 - 62KG (Lightweight),Gold
1948,London,Boxing,Boxing,"HUNTER, George",South Africa,Men,73 - 80KG (Light-Heavyweight),Gold
1948,London,Boxing,Boxing,"HAN, Soo-An",South Korea,Men,- 51KG (Flyweight),Bronze
1948,London,Weightlifting,Weightlifting,"KIM, Sung-Jip",South Korea,Men,"67.5 - 75KG, Total (Middleweight)",Bronze
1948,London,Equestrian,Jumping,"GARCIA CRUZ, Jaime",Spain,Men,Team,Silver
1948,London,Equestrian,Jumping,"GAVILAN Y PONCE DE LEON, Marcelino",Spain,Men,Team,Silver
1948,London,Equestrian,Jumping,"NAVARRO MORENES, Jose",Spain,Men,Team,Silver
1948,London,Athletics,Athletics,"WHITE, Duncan",Sri Lanka,Men,400M Hurdles,Silver
1948,London,Athletics,Athletics,"ALBERTSSON, Bertil",Sweden,Men,10000M,Bronze
1948,London,Athletics,Athletics,"MIKAELSSON, John",Sweden,Men,10000M Walk,Gold
1948,London,Athletics,Athletics,"JOHANSSON, Ingemar",Sweden,Men,10000M Walk,Silver
1948,London,Athletics,Athletics,"ERIKSSON, Henry",Sweden,Men,1500M,Gold
1948,London,Athletics,Athletics,"STRAND, Lennart",Sweden,Men,1500M,Silver
1948,London,Athletics,Athletics,"HAGSTRÖM, Göte",Sweden,Men,3000M Steeplechase,Bronze
1948,London,Athletics,Athletics,"SJÖSTRAND, Tore",Sweden,Men,3000M Steeplechase,Gold
1948,London,Athletics,Athletics,"ELMSATER, Erik",Sweden,Men,3000M Steeplechase,Silver
1948,London,Athletics,Athletics,"LARSSON, Rune",Sweden,Men,400M Hurdles,Bronze
1948,London,Athletics,Athletics,"ALNEVIK, Folke",Sweden,Men,4X400M Relay,Bronze
1948,London,Athletics,Athletics,"LARSSON, Rune",Sweden,Men,4X400M Relay,Bronze
1948,London,Athletics,Athletics,"LUNDQUIST, Kurt",Sweden,Men,4X400M Relay,Bronze
1948,London,Athletics,Athletics,"WOLFBRANDT, Lars-Erik",Sweden,Men,4X400M Relay,Bronze
1948,London,Athletics,Athletics,"LJUNGGREN, John Artur",Sweden,Men,50KM Walk,Gold
1948,London,Athletics,Athletics,"LEYMAN, Ann-Britt",Sweden,Women,Long Jump,Bronze
1948,London,Athletics,Athletics,"AHMAN, Arne",Sweden,Men,Triple Jump,Gold
1948,London,Boxing,Boxing,"NILSSON, Gunnar",Sweden,Men,+ 80KG (Heavyweight),Silver
1948,London,Canoe / Kayak,Canoe / Kayak F,"FREDRIKSSON, Gert",Sweden,Men,K-1 10000M,Gold
1948,London,Canoe / Kayak,Canoe / Kayak F,"FREDRIKSSON, Gert",Sweden,Men,K-1 1000M (Kayak Single),Gold
1948,London,Canoe / Kayak,Canoe / Kayak F,"AKERLUND, Gunnar",Sweden,Men,K-2 10000M,Gold
1948,London,Canoe / Kayak,Canoe / Kayak F,"WETTERSTRÖM, Hans",Sweden,Men,K-2 10000M,Gold
1948,London,Canoe / Kayak,Canoe / Kayak F,"BERGLUND, Hans",Sweden,Men,K-2 1000M (Kayak Double),Gold
1948,London,Canoe / Kayak,Canoe / Kayak F,"KLINGSTRÖM, Lennart",Sweden,Men,K-2 1000M (Kayak Double),Gold
1948,London,Equestrian,Dressage,"BOLTENSTERN JR., Gustaf Adolf",Sweden,Men,Individual,Bronze
1948,London,Equestrian,Eventing,"SELFELT, Robert",Sweden,Men,Individual,Bronze
1948,London,Equestrian,Eventing,"SELFELT, Robert",Sweden,Men,Team,Silver
1948,London,Equestrian,Eventing,"STAHRE, Olof",Sweden,Men,Team,Silver
1948,London,Equestrian,Eventing,"SVENSSON, Sigurd",Sweden,Men,Team,Silver
1948,London,Fencing,Fencing,"CARLESON, Per Hjalmar",Sweden,Men,Épée Team,Bronze
1948,London,Fencing,Fencing,"CERVELL, Frank",Sweden,Men,Épée Team,Bronze
1948,London,Fencing,Fencing,"FORSSELL, Carl",Sweden,Men,Épée Team,Bronze
1948,London,Fencing,Fencing,"LJUNGQUIST, Bengt",Sweden,Men,Épée Team,Bronze
